3.666666666666666424e+04,4.546610169491525539e+02
3.666666666666666424e+04,4.527542372881355845e+02
3.722222222222221899e+04,4.508474576271186720e+02
3.777777777777778101e+04,4.489406779661017026e+02
3.833333333333333576e+04,4.470338983050847332e+02
3.833333333333333576e+04,4.432203389830508513e+02
3.888888888888889051e+04,4.413135593220338819e+02
4.000000000000000000e+04,4.355932203389830306e+02
4.133333333333333576e+04,4.317796610169491487e+02
4.266666666666666424e+04,4.260593220338982974e+02
4.400000000000000000e+04,4.222457627118644155e+02
4.533333333333333576e+04,4.203389830508474461e+02
4.666666666666666424e+04,4.165254237288135641e+02
4.800000000000000000e+04,4.127118644067796822e+02
4.933333333333332848e+04,4.088983050847457434e+02
4.933333333333332848e+04,4.088983050847457434e+02
5.000000000000000000e+04,4.050847457627118615e+02
5.090909090909091174e+04,4.031779661016948921e+02
5.363636363636363967e+04,3.993644067796610102e+02
5.454545454545454413e+04,3.974576271186440977e+02
5.454545454545454413e+04,3.974576271186440977e+02
5.727272727272727207e+04,3.917372881355932464e+02
5.909090909090908826e+04,3.898305084745762770e+02
6.000000000000000000e+04,3.841101694915254257e+02
6.166666666666666424e+04,3.822033898305084563e+02
6.333333333333333576e+04,3.783898305084745743e+02
6.416666666666666424e+04,3.764830508474576050e+02
6.416666666666666424e+04,3.764830508474576050e+02
6.583333333333332848e+04,3.726694915254237230e+02
6.750000000000000000e+04,3.707627118644068105e+02
6.833333333333332848e+04,3.688559322033898411e+02
7.000000000000000000e+04,3.650423728813559592e+02
7.111111111111110949e+04,3.612288135593220204e+02
7.222222222222221899e+04,3.593220338983051079e+02
7.222222222222221899e+04,3.593220338983051079e+02
7.444444444444443798e+04,3.593220338983051079e+02
7.555555555555556202e+04,3.555084745762711691e+02
7.666666666666667152e+04,3.536016949152542566e+02
7.888888888888889051e+04,3.516949152542372872e+02
8.125000000000000000e+04,3.478813559322034052e+02
8.125000000000000000e+04,3.478813559322034052e+02
8.375000000000000000e+04,3.459745762711864359e+02
8.625000000000000000e+04,3.459745762711864359e+02
8.750000000000000000e+04,3.440677966101694665e+02
8.750000000000000000e+04,3.440677966101694665e+02
9.000000000000000000e+04,3.421610169491525539e+02
9.200000000000000000e+04,3.383474576271186152e+02
9.400000000000000000e+04,3.383474576271186152e+02
9.800000000000000000e+04,3.364406779661017026e+02
1.020408163265306066e+05,3.345338983050847901e+02
1.061224489795918344e+05,3.326271186440677639e+02
1.081632653061224555e+05,3.307203389830508513e+02
1.142857142857142899e+05,3.307203389830508513e+02
1.204081632653061242e+05,3.269067796610169125e+02
1.204081632653061242e+05,3.269067796610169125e+02
1.265306122448979586e+05,3.269067796610169125e+02
1.346938775510204141e+05,3.230932203389830875e+02
1.387755102040816273e+05,3.211864406779661181e+02
1.448979591836734617e+05,3.192796610169491487e+02
1.448979591836734617e+05,3.211864406779661181e+02
1.489795918367347040e+05,3.211864406779661181e+02
1.510204081632653251e+05,3.192796610169491487e+02
1.591836734693877515e+05,3.154661016949152668e+02
1.653061224489795859e+05,3.135593220338982974e+02
1.755102040816326626e+05,3.116525423728813848e+02
1.877551020408163313e+05,3.059322033898305335e+02
1.979591836734694079e+05,3.002118644067796822e+02
2.130434782608695677e+05,2.983050847457627128e+02
2.260869565217391355e+05,2.963983050847457434e+02
2.478260869565217290e+05,2.944915254237288309e+02
2.608695652173912968e+05,2.925847457627118615e+02
2.782608695652174065e+05,2.925847457627118615e+02
2.913043478260869742e+05,2.906779661016948921e+02
3.090909090909091174e+05,2.887711864406779796e+02
3.227272727272727061e+05,2.887711864406779796e+02
3.454545454545454704e+05,2.868644067796610102e+02
3.454545454545454704e+05,2.868644067796610102e+02
3.636363636363636469e+05,2.868644067796610102e+02
3.772727272727272939e+05,2.868644067796610102e+02
3.909090909090908826e+05,2.849576271186440408e+02
4.142857142857142608e+05,2.830508474576271283e+02
4.428571428571428405e+05,2.830508474576271283e+02
4.857142857142856810e+05,2.811440677966101589e+02
5.363636363636363531e+05,2.811440677966101589e+02
5.636363636363636469e+05,2.792372881355931895e+02
5.818181818181817653e+05,2.792372881355931895e+02
6.083333333333333721e+05,2.792372881355931895e+02
6.416666666666666279e+05,2.792372881355931895e+02
6.500000000000000000e+05,2.792372881355931895e+02
6.750000000000000000e+05,2.773305084745762770e+02
6.916666666666666279e+05,2.773305084745762770e+02
7.250000000000000000e+05,2.773305084745762770e+02
7.500000000000000000e+05,2.773305084745762770e+02
7.750000000000000000e+05,2.773305084745762770e+02
8.000000000000000000e+05,2.773305084745762770e+02
8.166666666666666279e+05,2.773305084745762770e+02
8.833333333333333721e+05,2.773305084745762770e+02
9.125000000000000000e+05,2.754237288135593644e+02
9.625000000000000000e+05,2.754237288135593644e+02
1.000000000000000000e+06,2.754237288135593644e+02
1.083333333333333256e+06,2.754237288135593644e+02
1.125000000000000000e+06,2.754237288135593644e+02
1.187500000000000000e+06,2.754237288135593644e+02
1.270833333333333256e+06,2.754237288135593644e+02
1.312500000000000000e+06,2.754237288135593644e+02
1.354166666666666511e+06,2.754237288135593644e+02
1.416666666666666511e+06,2.754237288135593644e+02
1.458333333333333256e+06,2.754237288135593644e+02
1.500000000000000000e+06,2.754237288135593644e+02
1.541666666666666511e+06,2.754237288135593644e+02
1.604166666666666511e+06,2.735169491525423382e+02
1.666666666666666511e+06,2.735169491525423382e+02
1.708333333333333256e+06,2.735169491525423382e+02
1.791666666666666511e+06,2.735169491525423382e+02
1.854166666666666511e+06,2.735169491525423382e+02
1.895833333333333256e+06,2.735169491525423382e+02
1.937500000000000000e+06,2.754237288135593644e+02
1.979166666666666511e+06,2.754237288135593644e+02
2.037037037037037080e+06,2.754237288135593644e+02
2.111111111111111008e+06,2.754237288135593644e+02
2.185185185185185168e+06,2.754237288135593644e+02
2.333333333333333489e+06,2.754237288135593644e+02
2.481481481481481344e+06,2.754237288135593644e+02
2.629629629629629664e+06,2.735169491525423382e+02
2.777777777777777985e+06,2.735169491525423382e+02
2.888888888888888992e+06,2.735169491525423382e+02
2.962962962962962687e+06,2.735169491525423382e+02
3.105263157894736622e+06,2.735169491525423382e+02
3.263157894736842252e+06,2.735169491525423382e+02
3.368421052631578874e+06,2.735169491525423382e+02
3.526315789473684039e+06,2.735169491525423382e+02
3.578947368421052583e+06,2.735169491525423382e+02
3.736842105263157748e+06,2.754237288135593644e+02
3.736842105263157748e+06,2.754237288135593644e+02
3.894736842105262913e+06,2.735169491525423382e+02
4.062500000000000000e+06,2.754237288135593644e+02
4.312500000000000000e+06,2.754237288135593644e+02
4.500000000000000000e+06,2.773305084745762770e+02
4.812500000000000000e+06,2.773305084745762770e+02
4.875000000000000000e+06,2.773305084745762770e+02
5.272727272727272473e+06,2.754237288135593644e+02
5.818181818181818351e+06,2.754237288135593644e+02
6.600000000000000000e+06,2.754237288135593644e+02
7.000000000000000000e+06,2.754237288135593644e+02
7.222222222222222015e+06,2.754237288135593644e+02
7.666666666666666977e+06,2.735169491525423382e+02
8.000000000000000000e+06,2.735169491525423382e+02
8.333333333333333023e+06,2.735169491525423382e+02
8.555555555555555969e+06,2.735169491525423382e+02
9.000000000000000000e+06,2.754237288135593644e+02
9.428571428571429104e+06,2.754237288135593644e+02
1.021276595744680800e+07,2.754237288135593644e+02
1.063829787234042585e+07,2.754237288135593644e+02
1.106382978723404184e+07,2.754237288135593644e+02
1.148936170212765969e+07,2.754237288135593644e+02
1.212765957446808554e+07,2.754237288135593644e+02
1.255319148936170340e+07,2.754237288135593644e+02
1.255319148936170340e+07,2.754237288135593644e+02
1.297872340425531939e+07,2.754237288135593644e+02
1.297872340425531939e+07,2.754237288135593644e+02
1.404255319148936123e+07,2.754237288135593644e+02
1.404255319148936123e+07,2.754237288135593644e+02
1.446808510638297908e+07,2.754237288135593644e+02
1.510638297872340493e+07,2.754237288135593644e+02
1.574468085106382892e+07,2.735169491525423382e+02
1.638297872340425476e+07,2.735169491525423382e+02
1.744680851063829660e+07,2.735169491525423382e+02
1.829787234042553231e+07,2.735169491525423382e+02
1.872340425531914830e+07,2.735169491525423382e+02
1.957446808510638401e+07,2.735169491525423382e+02
2.000000000000000000e+07,2.735169491525423382e+02
2.074074074074074253e+07,2.735169491525423382e+02
2.074074074074074253e+07,2.735169491525423382e+02
2.148148148148148134e+07,2.735169491525423382e+02
2.259259259259259328e+07,2.735169491525423382e+02
2.444444444444444403e+07,2.754237288135593644e+02
2.555555555555555597e+07,2.754237288135593644e+02
2.666666666666666791e+07,2.773305084745762770e+02
2.777777777777777612e+07,2.773305084745762770e+02
2.851851851851851866e+07,2.773305084745762770e+02
2.925925925925926119e+07,2.773305084745762770e+02
3.052631578947368264e+07,2.754237288135593644e+02
3.210526315789473802e+07,2.754237288135593644e+02
3.263157894736842066e+07,2.754237288135593644e+02
3.473684210526315868e+07,2.754237288135593644e+02
3.631578947368420660e+07,2.754237288135593644e+02
3.736842105263157934e+07,2.754237288135593644e+02
3.947368421052631736e+07,2.754237288135593644e+02
3.947368421052631736e+07,2.754237288135593644e+02
